gvkey,datadate,gvkey,indfmt,datafmt,consol,popsrc,acctstd,acqmeth,bspr,compst,curcd,final,fyear,fyr,ismod,pddur,scf,src,stalt,upd,datadate,fdate,pdate,accli,acco,aco,acofs,acox,acoxfs,acqdisn,acqdiso,act,adpac,am,amdc,ao,aoloch,aox,ap,apalch,apch,apdpfs,apfs,apo,apofs,aqc,artfs,asdis,asinv,at,atoch,autxr,bcef,bct,ca,capcst,capfl,capr1,capr2,capr3,caprt,caps,capx,capxfi,ceq,cfbd,cfere,cflaoth,cfo,cfpdo,cga,ch,che,cheb,chech,chee,chefs,chenfd,chfs,chs,cmp,cogs,crvnli,cshr,cstk,custadv,dbtb,dbte,dc,dcsfd,dcufd,dd1,dd1fs,dfpac,dfxa,dispoch,dlc,dlcch,dlcfs,dltis,dltr,dltt,do,doc,dp,dpact,dpc,dpdc,dpltb,dpsc,dpstb,dptb,dptc,dptic,dv,dvc,dvp,dvpdp,dvrec,dvrre,dvsco,dvt,ea,ebit,ebitda,eiea,eieac,emp,eqdivp,ero,exre,exres,exreu,fatb,fate,fatl,fatp,fca,fdfr,fea,fel,ffs,fiao,fincf,fininc,finle,finre,finvao,fopo,fsrco,fsrcopo,fsrcopt,fsrct,fuseo,fuset,gdwl,iaeq,iafxi,ialoi,ialti,iamli,iaoi,iapli,iarei,iassi,iasti,iati,ib,ibc,ibki,ibmii,icapt,idiis,idilb,idilc,idis,idist,idit,idits,iire,initb,intan,intand,intanp,intc,intfact,intfl,intiact,intoact,intpd,intpn,intrc,invch,invdsp,invfg,invo,invrm,invsvc,invt,invtfs,invwip,iobd,ioi,iore,ip,ipti,isgr,isgt,isgu,isoth,ist,ivaco,ivaeq,ivao,ivch,ivgod,ivi,ivncf,ivpt,ivst,ivstch,ivstfs,lcabg,lcacl,lcacr,lcag,lcal,lcalt,lcam,lcao,lcast,lcat,lco,lcofs,lcox,lct,lctfs,lcuacu,liqresn,liqreso,lndep,lninc,lnmd,lnrep,lo,lse,lt,ltdch,ltdlch,ltlo,mib,mibn,mibt,mic,mii,miseq,mtl,ncfliq,neqmi,nio,nit,noasub,nopi,np,npanl,npaore,nparl,npat,npfs,oancf,oancfc,oancfd,oiadp,oibdp,onbalb,onbale,opprft,pacqp,pcl,pi,pliach,ppegt,ppent,prc,prodv,prosai,prstkc,prv,psfix,pstk,pstkn,pstkr,ptran,purtshr,pvon,pvt,radp,ragr,rari,rati,rawmsm,rcl,re,recch,recco,reccofs,rect,rectfs,rectr,rectrfs,revt,ris,rlri,rlt,rpag,rv,rvbci,rvbpi,rvbti,rveqt,rvlrv,rvri,rvsi,rvti,rvupi,rvutx,saa,sal,sale,sbdc,sc,sco,seq,shrcap,siv,spi,sppch,sppiv,ssnp,sstk,stbo,stfixa,stinv,stio,stkch,subdis,subpur,tdsg,tdst,teq,transa,tsca,tstk,tstlta,tx,txc,txdb,txdc,txdi,txditc,txo,txop,txp,txpd,txpfs,txt,txw,ui,unl,unnp,vpac,vpo,wcap,wcapch,wcapchc,wcapopc,wcaps,wcapsa,wcapsu,wcapt,wcapu,xacc,xaccfs,xago,xagt,xcom,xcomi,xdvre,xeqo,xi,xido,xidoc,xindb,xindc,xins,xinst,xint,xintd,xivi,xivre,xlr,xnitb,xobd,xoi,xopr,xopro,xore,xpp,xppfs,xpr,xrd,xrent,xs,xsga,xstf,xstfo,xstfws,xt,iid,exchg,isin,sedol,ajexi,curcdi,cshoi,cshpria,epsexcon,epsexnc,epsincon,epsinnc,icapi,nicon,ninc,pv,tstkni,conm,costat,fic,loc,naicsh,sich,rank,au,auop
222004,2011-12-31,222004,FS,HIST_STD,C,I,DS,,GB,,NOK,Y,2011,12,,12,,5,,3,2011-12-31,2012-04-09,2012-03-08,,,,256.2,,223.465,,,,,6.031,,36.037,,3.302,,,,,1717.569,,,,69.774,,,2799.804,,,,720.211,,,,,,,,4.847,,,384.52,,,,,,,101.761,,,,,2456.511,,101.761,,,,,,86.156,,,,,,,,,,1.227,,,,,,,,,,7.258,5.501,,,,,,,,,,,,,,,,,,33.014,40.272,,,0.108,,,,,,,9.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.75,2354.75,-7.573,,,-7.573,384.52,,,,,,,,,,9.72,,,,,,,,,,,,,,,,,,,,,76.119,,,903.478,,,,,,,,,,,-51.389,,,10.924,,2354.75,,,,,,,,,,,,10.72,,,268.579,,,,,,,,144.367,2799.804,2415.284,,,,,,,,,,,,,,,,,,,,,,,,,,33.014,40.272,,,,,,33.014,,9.798,4.297,,,,,,,,,,,,,9.787,,,,212.541,,,297.089,,,62.36,,69.774,,7.414,934.02,5.812,,116.32,,,,,,297.088,,,,2144.81,,,,,,,,,384.52,,,0.0,,,,,,,,10.924,,,,,,384.52,,,3.571,,,43.852,,,0.222,,-3.487,,,,,40.587,,,,,,,,,,,,,,,,,257.859,,161.172,,,,,,,,,,,,0.0,,,,,,,19.623,,,,32.735,32.735,,,,,,,,,901.006,02W,228,NO0010209331,B182K93,1.0,NOK,82.585,82.585,-0.0917,,-0.0917,,,-7.573,,,3.571,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,7,1
222004,2012-12-31,222004,FS,HIST_STD,C,I,DS,,GB,,NOK,Y,2012,12,,12,,5,,3,2012-12-31,2013-04-09,2013-03-13,,,,342.661,,294.065,,,,,5.751,,48.598,,0.002,,,,,2148.401,,,,74.967,,,3765.562,,,,1086.625,,,,,,,,4.847,,,583.151,,,,,,,136.869,,,,,3329.688,,136.869,,,,,,86.156,,,,,,,,,,1.486,,,,,,,148.125,,,7.237,,,,,,,,,,,99.102,,,,,,99.102,,246.941,254.178,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3192.819,3192.819,198.63,,,198.63,742.738,,,,,,,,,,8.908,,,,,,,,,,,,,,,,,,,,,98.515,,,1107.433,,,,,,,,,,,245.572,,,5.021,,3192.819,,,,,,,,,,,,4.926,,,313.637,,,,,,,,124.239,3765.562,3182.411,,,,,,,,,,,,,,,,,,,,,,,,,,246.941,254.178,,,,,,246.941,,9.336,9.336,,,,,,,,,,,,,23.846,,,,289.044,,,495.718,,,57.562,,74.967,,17.405,1459.336,7.816,,130.515,,,,,,495.719,,,,2755.686,,,,,,,,,583.151,,,0.0,,,,,,,,5.021,,,,,,583.151,,,3.571,,,33.62,,,-14.691,,29.382,,,,,48.311,,,,,,,,,,,,,,,,,308.711,,98.351,,,,,,,,,,,,0.0,,,,,,,27.416,,,,48.596,48.596,,,,0.003,,,,,1212.395,02W,228,NO0010209331,B182K93,1.0,NOK,82.585,82.585,2.4052,,2.4052,,,198.63,,,3.571,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,7,1
222004,2013-12-31,222004,FS,HIST_STD,C,I,DS,,GB,,NOK,Y,2013,12,,12,,5,,3,2013-12-31,2014-04-14,2014-03-02,,,,474.654,,411.851,,,,,5.554,,62.803,,0.0,,,,,2717.548,,,,102.566,,,4744.083,,,,1188.366,,,,,,,,4.847,,,777.176,,,,,,,147.344,,,,,4147.156,,147.344,,,,,,86.156,,,,,,,,,,2.699,,,,,,,148.125,,,8.253,9.788,,,,,,,,,,144.524,,,,,,144.524,,375.477,383.73,,,0.163,,,,,,,18.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3999.812,3999.812,286.973,,,286.973,947.056,,,,,,,,,,11.224,,,,,,,,,,,,,,,,,,,,,101.882,,,1373.555,,,,,,,,,,,256.729,,,5.979,,3999.812,,,,,,,,,,,,6.307,,,487.1,,,,,,,,219.907,4744.083,3966.907,,,,,,,,,,,,,,,,,,,,,,,,,,375.477,383.73,,,,,,375.477,,18.271,8.483,,,,,,,,,,,,,30.382,,,,405.872,,,689.744,,,63.097,,102.566,,39.469,1737.737,5.571,,182.439,,,,,,689.744,,,,3386.054,,,,,,,,,777.176,,,0.0,,,,,,,,5.979,,,,,,777.176,,,3.571,,,75.681,,,-12.022,,24.845,,,,79.903,88.504,,,,,,,,,,,,,,,,,400.89,,139.33,,,,,,,,,,,,0.0,,,,,,,34.564,,,,62.803,62.803,,,,,,,,,1362.26,02W,228,NO0010209331,B182K93,1.0,NOK,82.585,82.585,3.4749,,3.4749,,,286.973,,,3.571,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,7,1
222004,2014-12-31,222004,FS,HIST_STD,C,I,DS,,GB,,NOK,Y,2014,12,,12,,5,,3,2014-12-31,2015-03-31,2015-02-15,,,,701.567,,594.84,,,,,6.535,,186.867,,80.14,,,,,3389.238,,,,109.276,,,5952.728,,,,1465.826,,,,,,,,4.847,,,991.433,,,,,,,202.371,,,,,5100.264,,202.371,,,,,,86.156,,,,,,,,,,3.303,,,,,,,148.125,,,9.838,13.094,,,,,,,,,,165.2,,,,,,165.2,,475.727,485.565,,,0.178,,,,,,,21.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4897.893,4897.893,382.766,,,382.766,1139.558,,,,,,,,,,13.291,,,,,,,,,,,,,,,,,,,,,115.812,,,1775.274,,,,,,,,,,,236.844,,,5.48,,4897.893,,,,,,,,,,,,91.703,,,820.528,,,,,,,,468.133,5952.728,4961.295,,,,,,,,,,,,,,,,,,,,,,,,,,475.727,485.565,,,,,,475.727,,21.339,8.245,,,,,,,,,,,,,18.956,,,,529.305,,,904.001,,,76.072,,109.276,,33.204,2134.005,6.075,,197.397,,,,,,904.001,,,,4128.684,,,,,,,,,991.433,,,0.0,,,,,,,,5.48,,,,,,991.433,,,3.571,,,131.142,,,38.392,,-76.573,,,,127.57,92.961,,,,,,,,,,,,,,,,,601.255,,153.681,,,,,,,,,,,,0.0,,,,,,,38.771,,,,106.727,106.727,,,,,,,,,1658.278,02W,228,NO0010209331,B182K93,1.0,NOK,82.585,82.585,4.6348,,4.6348,,,382.766,,,3.571,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,7,1
222004,2015-12-31,222004,FS,HIST_STD,C,I,DS,,GB,,NOK,Y,2015,12,,12,,5,,3,2015-12-31,2016-04-05,2016-03-17,,,,1057.389,,924.881,,,,,7.361,,415.945,,283.437,,,,,4206.161,,,,95.863,,,7735.865,,,,1861.018,,,,,,,,267.677,,,1574.392,,,,,,,137.77,,,,,6508.199,,137.77,,,,,,86.156,,,,,,,,,,4.549,,,,,,,148.125,,,11.91,12.452,,,,,,,,,,193.9,,,,,,193.9,,536.14,548.05,,,0.215,,,,,,,26.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.571,,6370.429,6384.0,464.237,,,464.237,1722.517,,,,,,,,,,15.818,,,,,,,,,,,,,,,,,,,,,141.084,,,2175.953,,,,,,,,,,,303.791,,,6.306,,6370.429,,,,,,,,,,,,365.545,,,1211.886,,,,,,,,763.806,7735.865,6161.473,,,,,,,,,,,,,,,,,,,,,,,,,,536.14,548.05,,,,,,536.14,,26.634,14.182,,,,,,,,,,,,,10.853,,,,665.981,,,1220.559,,,63.352,,95.863,,32.511,2625.218,4.39,,318.752,,,,,,1220.559,,,,4919.937,,,,,,,,,1574.392,,,0.0,,,,,,,,6.306,,,,,,1574.392,,,,,,90.089,,,13.839,,-32.025,,,,88.488,71.903,,,,,,,,,,,,,,,,,757.853,,183.856,,,,,,,,,,,,0.0,,,,,,,44.204,,,,132.508,132.508,,,,,,,,,2089.078,02W,228,NO0010209331,B182K93,1.0,NOK,86.156,84.766,5.4767,,5.4767,,,464.237,,,,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,7,1
222004,2016-12-31,222004,FS,HIST_STD,C,I,DS,,GB,,NOK,Y,2016,12,,12,,5,,3,2016-12-31,2017-04-04,2017-02-15,,,,1885.181,,1702.251,,,,,8.71,,1173.595,,990.665,,,,,4761.385,,,,176.415,,,9847.383,,,,2540.363,,,,,,,,267.677,,,2268.2,,,,,,,196.869,,,,,7743.826,,196.869,,,,,,86.156,,,,,,,,,,6.666,,,,,,,645.875,,,15.376,18.272,,,,,,,,,,193.9,,,,,,193.9,,541.095,556.471,,,0.268,,,,,,,30.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.725,,7546.957,7560.682,452.681,,,452.681,3071.002,,,,,,,,,,15.817,,,,,,,,,,,,,,,,,,,,,172.267,,,2669.03,,,,,,,,,,,499.265,,,7.438,,7546.957,,,,,,,,,,,,1000.435,,,1983.494,,,,,,,,1413.322,9847.383,7579.183,,,,,,,,,,,,,,,,,,,,,,,,,,541.095,556.471,,,,,,541.095,,30.693,12.421,,,,,,,,,,,,,167.851,,,,704.146,,,1914.367,,,92.617,,176.415,,83.798,3356.361,15.799,,196.841,,,,,,1914.367,,,,5155.294,,,,,,,,,2268.2,,,0.0,,,,,,,,7.438,,,,,,2268.2,,,,,,44.509,,,-41.659,,85.564,,,,30.464,88.414,,,,,,,,,,,,,,,,,952.595,,187.238,,,,,,,,,,,,0.0,,,,,,,87.665,,,,182.93,182.93,,,,,,,,,2815.266,02W,228,NO0010209331,B182K93,1.0,NOK,86.156,86.156,5.2542,,5.2542,,,452.681,,,,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,7,1
222004,2017-12-31,222004,FS,HIST_STD,C,I,DS,,GB,,NOK,Y,2017,12,,12,,5,,3,2017-12-31,2018-03-20,2018-02-04,,,,2090.117,,2068.797,,,,,9.559,,23.842,,2.522,,,,,6815.529,,,,433.4,,,12272.127,,,,2647.503,,,,,,,,267.677,,,2591.263,,,,,,,319.241,,,,,9698.613,,319.241,,,,,,86.154,,,,,,,,,,7.681,,,,,,,1243.285,,,17.24,25.117,,,,,,,,,,,,,,,,,,562.184,579.424,,,0.306,,,,,,,40.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45,,9379.372,9392.822,476.717,,,476.717,3985.549,,,,,,,,,,20.857,,,,,,,,,,,,,,,,,,,,,204.129,,,2925.859,,,,,,,,,,,419.461,,,8.234,,9379.372,,,,,,,,,,,,18.62,,,1234.817,,,,,,,,494.233,12272.127,9680.864,,,,,,,,,,,,,,,,,,,,,,,,,,562.184,579.424,,,,,,562.184,,40.805,15.688,,,,,,,,,,,,,163.091,,,,2058.043,,,2237.431,,,91.899,,433.4,,341.501,3554.561,5.112,,671.632,,,,,,2237.432,,,,7108.623,,,,,,,,,2591.263,,,0.0,,,,,,,,8.234,,,,,,2591.263,,,,,,92.512,,,5.926,,-12.971,,,,42.722,85.467,,,,,,,,,,,,,,,,,1173.475,,228.218,,,,,,,,,,,,0.0,,,,,,,116.656,,,,21.32,21.32,,,,,,,,,2992.377,02W,228,NO0010209331,B182K93,1.0,NOK,86.154,86.151,5.5335,,5.5335,,,476.717,,,0.001,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,4,1
222004,2018-12-31,222004,FS,HIST_STD,C,I,DS,,GB,,NOK,Y,2018,12,,12,,5,,3,2018-12-31,2019-03-10,2019-02-21,,,,4370.32,,4343.135,,,,,12.192,,2170.039,,2142.854,,,,,6483.716,,,,535.85,,,12832.053,,,,2658.327,,,,,,,,267.677,,,2033.073,,,,,,,270.744,,,,,7862.559,,270.744,,,,,,86.156,,,,,,,,,,9.476,,,,,,,1243.285,-274.669,,21.668,34.009,,,,,,,,,,,,,,,,,,-23.906,-2.238,,,0.356,,,,,,,59.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.433,,7591.815,7605.248,-20.731,,,-20.731,3381.779,,,,,,,,,,24.132,,,,,,,,,,,,,,,,,,,,,229.161,,,2817.836,,,,,,,,,,,-19.802,,,7.862,,7591.815,,,,,,,,,,,,1512.437,,,2892.976,,,,,,,,1848.821,12832.053,10798.98,,,,,,,,,,,,,,,,,,,,,,,,,,-23.906,-2.238,,,,,,-23.906,,59.768,25.759,,,,,,,,,,,,,118.442,,,,2192.419,,,1683.648,,,70.688,,535.85,,465.162,3052.738,25.543,,393.301,,,,,,1683.647,,,,7195.131,,,,,,,,,2033.073,,,0.0,,,,,,,,7.862,,,,,,2033.073,,,4.407,,,0.156,,,45.075,,-48.406,,,,-60.561,-3.175,,,,,,,,,,,,,,,,,1441.1,,292.146,,,,,-274.669,,,,,,,0.0,,,,,,,126.171,,,,27.185,27.185,,,,,,,,,3076.644,02W,228,NO0010209331,B182K93,1.0,NOK,81.749,83.93,-0.247,,-3.5196,,,-20.731,,,4.407,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,4,1
222004,2019-12-31,222004,FS,HIST_STD,C,I,DS,,GB,,NOK,Y,2019,12,,12,,5,,3,2019-12-31,2020-03-13,2020-02-08,,,,4435.342,,4299.856,,,,,15.415,,2596.561,,2461.075,,,,,7902.681,,,,683.86,,,14742.205,,,,3949.099,,,,,,,,267.677,,,2019.335,,,,,,,321.684,,,,,9541.525,,321.684,,,,,,86.156,,,,,,,,,,13.944,,,,,,,1243.285,71.545,,29.359,46.798,,,,,,,,,,,,,,,,,,-71.936,-42.577,,,0.384,,,,,,,80.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.814,,9219.841,9232.655,-76.079,,,-76.079,3365.769,,,,,,,,,,34.55,,,,,,,,,,,,,,,,,,,,,57.188,,,4147.513,,,,,,,,,,,141.439,,,21.578,,9219.841,,,,,,,,,,,,1708.069,,,3081.357,,,,,,,,2223.034,14742.205,12722.87,,,,,,,,,,,,,,,,,,,,,,,,,,-71.936,-42.577,,,,,,-71.936,,80.912,34.114,,,,,,,,,,,,,119.189,,,,1817.203,,,1669.896,,,53.437,,683.86,,630.423,4358.359,12.219,,727.728,,,,,,1669.896,,,,8409.634,,,,,,,,,2019.335,,,0.0,,,,,,,,21.578,,,,,,2019.335,,,4.394,,,30.729,,,2.272,,-28.858,,,,,4.143,,,,,,,,,,,,,,,,,1373.288,,352.03,,,,,71.545,,,,,,,0.0,,,,,,,129.166,,,,135.486,135.486,,,,,,,,,4430.295,02W,228,NO0010209331,B182K93,1.0,NOK,81.762,81.76,-0.9305,,-0.0555,,,-76.079,,,4.394,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,4,1
222004,2020-12-31,222004,FS,HIST_STD,C,I,DS,,GB,,NOK,Y,2020,12,,12,,5,,3,2020-12-31,2021-03-12,2021-03-10,,,,3780.42,,3506.793,,,,,14.826,,2217.249,,1943.622,,,,,8735.793,,,,657.308,,,16750.251,,,,3901.37,,,,,,,,267.677,,,3030.473,,,,,,,239.828,,,,,12228.39,,239.828,,,,,,86.156,,,,,,,,,,13.951,,,,,,,1473.035,94.344,,28.777,50.382,,,,,,,,,,246.9,,,,,,246.9,,1044.818,1073.595,,,0.428,,,,,,,80.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11988.562,11988.562,884.86,,,884.86,4627.98,,,,,,,,,,53.69,,,,,,,,,,,,,,,,,,,,,81.607,,,4613.513,,,,,,,,,,,865.199,,,23.337,,11988.562,,,,,,,,,,,,1192.173,,,2908.088,,,,,,,,1942.151,16750.251,13719.778,,,,,,,,,,,,,,,,,,,,,,,,,,1044.818,1073.595,,,,,,1044.818,,80.826,30.444,,,,,,,,,,,,,142.364,,,,1539.833,,,2680.91,,,115.423,,657.308,,541.885,5580.731,20.412,,934.027,,,,,,2680.909,,,,9228.201,,,,,,,,,3030.473,,,0.0,,,,,,,,23.337,,,,,,3030.473,,,4.269,,,158.882,,,-21.322,,22.398,,,,103.323,159.958,,,,,,,,,,,,,,,,,1612.592,,484.001,,,,,94.344,,,,,,,0.0,,,,,,,150.54,,,,273.627,273.627,,,,0.002,,,,,4535.913,02W,228,NO0010209331,B182K93,1.0,NOK,81.886,81.85,10.8108,,11.9634,,,884.86,,,4.269,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,4,1
222004,2021-12-31,222004,FS,HIST_STD,C,I,DI,,GB,,NOK,Y,2021,12,,12,,5,,3,2021-12-31,2022-03-17,2022-02-08,,,,4918.814,,4700.235,,,,,14.345,,1760.761,,1542.182,,,,,10674.761,,,,862.429,,,19246.276,,,,3810.063,,,,,,,,267.677,,,3582.13,,,,,,,291.067,,,,,13357.703,,291.067,,,,,,82.5,,,,,,,,,,15.153,,,,,,,1384.664,67.428,,29.498,42.287,,,,,,,,,,576.6,,,,,,576.6,,1416.338,1445.836,,,0.411,,,,,,,76.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13066.636,13066.636,1164.682,,,1164.682,5088.376,,,,,,,,,,73.336,,,,,,,,,,,,,,,,,,,,,130.701,,,4920.737,,,,,,,,,,,867.499,,,8.769,,13066.636,,,,,,,,,,,,872.302,,,2948.525,,,,,,,,1866.632,19246.276,15664.146,,,,,,,,,,,,,,,,,,,,,,,,,,1416.338,1445.836,,,,,,1416.338,,76.281,33.994,,,,,,,,,,,,,121.582,,,,3149.284,,,3222.122,,,95.258,,862.429,,767.171,5940.473,21.536,,2238.317,,,,,,3232.081,,,,10052.951,,,,,,,,,3582.13,,,0.0,,,,,,,,8.769,,,,,,3582.13,,,0.128,,,271.744,,,2.89,,-22.978,,,,191.229,251.656,,,,,,,,,,,,,,,,,1884.994,,535.536,,,,,67.428,,,,,,,0.0,,,,,,,178.535,,,,218.579,218.579,,,,0.001,,,,,4524.135,02W,228,NO0010209331,B182K93,1.0,NOK,82.372,82.351,14.1429,,14.9617,,,1164.682,,,0.128,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,4,1
222004,2022-12-31,222004,FS,HIST_STD,C,I,DI,,GB,,NOK,Y,2022,12,,12,,5,,3,2022-12-31,2023-03-15,2023-02-04,,,,4219.562,,4021.886,,,,,13.711,,1141.746,,944.07,,,,,11544.371,,,,1220.745,,,19949.375,,,,4534.008,,,,,,,,267.677,,,3444.732,,,,,,,189.325,,,,,14384.152,,189.325,,,,,,82.5,,,,,,,,,,13.654,,,,,,,1244.711,-2.521,,27.365,56.0,,,,,,,,,,,,,,,,,,1012.003,1039.368,,,0.436,,,,,,,84.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14194.827,14194.827,845.309,,,845.309,4732.214,,,,,,,,,,95.944,,,,,,,,,,,,,,,,,,,,,101.659,,,5714.595,,,,,,,,,,,456.931,,,9.161,,14194.827,,,,,,,,,,,,581.137,,,3160.407,,,,,,,,1515.771,19949.375,16504.643,,,,,,,,,,,,,,,,,,,,,,,,,,1012.003,1039.368,,,,,,1012.003,,84.971,28.971,,,,,,,,,,,,,42.771,,,,3068.656,,,3094.678,,,29.535,,1220.745,,1191.21,6305.928,32.743,,2094.968,,,,,,3094.678,,,,11606.422,,,,,,,,,3444.732,,,0.0,,,,,,,,9.161,,,,,,3444.732,,,0.123,,,226.133,,,78.811,,-138.25,,,,120.202,166.694,,,,,,,,,,,,,,,,,2459.068,,567.028,,,,,-2.521,,,,,,,0.0,,,,,,,192.889,,,,197.676,197.676,,,,,,,,,5293.925,02W,228,NO0010209331,B182K93,1.0,NOK,82.377,82.351,10.2647,,10.2341,,,845.309,,,0.123,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,4,1
222004,2023-12-31,222004,FS,HIST_STD,C,I,DI,,GB,,NOK,Y,2023,12,,12,,5,,3,2023-12-31,2024-03-15,2024-02-03,,,,2236.8,,2012.4,,,,,18.2,,1143.8,,919.4,,,,,12559.2,,,,52.2,,,20874.5,,,,6710.8,,,,,,,,267.7,,,4528.6,,,,,,,323.6,,,,,18335.5,,323.6,,,,,,82.5,,,,,,,,,,47.9,,,,,,,1891.7,15.1,,66.1,155.1,,,,,,,,,,,,,,,,,,1996.7,2062.8,,,0.526,,,,,,,88.9,179.3,,,,,,,,,,,,,,,,,,,,,,,30.3,30.3,,,,,,18011.9,18042.2,1494.2,,,1494.2,6611.3,,,,,,,,,,106.3,,,,,,,,,,,,,,,,,,,,,,,,8801.8,,,,,,,,,,,1007.4,,,,,18011.9,,,,,,,,,,,,499.5,,,1039.7,,,,,,,,1704.0,20874.5,16345.9,,,,,,,,,,,,,,,,,,,,,,,,,,1996.7,2062.8,,,,,,1933.4,,268.2,113.1,,,,,,,,,,,,,191.0,,,,1093.3,,,4178.5,,,52.2,,52.2,,,9809.3,0.1,,,,,,,,4178.5,,,,12559.2,,,,,,,,,4528.6,,,0.0,,,,,,,,,,,,,,4528.6,,,0.1,,,412.6,,,-42.7,,69.3,,,,161.4,439.2,,,,,,,,,,,,,,,,,378.8,,828.7,,,,,15.1,,,,,,,63.3,,,,,,,273.1,,,,224.4,224.4,,,,,,,,,7875.9,02W,228,NO0010209331,B182K93,1.0,NOK,82.377,82.412,18.1309,,18.3141,,,1494.2,,,0.123,PROTECTOR FORSIKRING ASA,A,NOR,NOR,5241.0,6300.0,1.0,4,1
354505,2018-12-31,354505,FS,HIST_STD,C,I,DI,,GO,,GBP,Y,2018,12,,12,,5,,3,2018-12-31,2022-10-29,2022-10-29,,,,0.002,,,,,,,0.146,,0.002,,,0.017,,,,0.017,,,,,,,0.493,,,,,,,,,,,,0.038,,,-0.001,,,,,,,0.002,,,,,0.002,,0.002,,,,,,9.409,,,,,,,0.028,0.028,,,,0.028,,0.028,,,0.186,,,0.146,,,,,,,,,,,,,,,,,,,-0.578,-0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59,,,-0.59,0.185,,,,,,0.0,,,,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183,,,0.263,,,,,,,,0.263,0.493,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,-0.578,-0.432,,,,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,-1.399,,,,,,,,0.006,0.006,,,,,,,,-9.449,,,,,,,,,,,,,-0.001,,,-0.001,,,,,,,,,,,,,,-0.001,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,0.058,,0.439,,,,,,,,,,,,0.011,,,,,,,,,,,0.002,0.002,,,,0.146,,,,,0.595,01W,226,GB00BMCM8706,BMCM870,,,,,,,,,,,,,,RENTGUARANTOR HOLDINGS PLC,A,GBR,GIB,,,1.0,9,1
354505,2019-12-31,354505,FS,HIST_STD,C,I,DI,,GO,,GBP,Y,2019,12,,12,,5,,3,2019-12-31,2022-10-29,2022-10-29,,,,0.011,,,,,,,0.149,,0.011,,,0.639,,,,0.639,,,,0.003,,,0.457,,,,,,,,,,,,0.038,,,-0.405,,,,,,,0.018,,,,,0.018,,0.018,,,,,,9.419,,,,,,,,,,0.0,,,,,,,0.223,,,0.149,,,,,,,,,,,,,,,,,,,-0.383,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.411,,,-0.411,-0.182,,,,,,0.0,,,,0.392,,,,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457,0.862,,,,,,,,,,,,,,,,,,,,,,,,,,-0.383,-0.234,,,,,,-0.411,,,,,,,,,,,,,,,,,,,,,,,-1.809,,,0.003,,0.003,,,0.056,0.056,,,,,,,,-9.863,,,,,,,,,,,,,-0.405,,,0.0,,,,,,,,,,,,,,-0.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282,,,,,,,,,,,,0.028,,,,,,,,,,,0.011,0.011,,,,0.157,,,,,0.467,01W,226,GB00BMCM8706,BMCM870,,,,,,,,,,,,,,RENTGUARANTOR HOLDINGS PLC,A,GBR,GIB,,,1.0,9,1
